model,condition,id,display_text,english_gloss,list_primary,list_secondary,pred_top1,pred_top2,pred_top3,top1_confidence,hits1,hits3,partial_credit,top1_reasoning
llama3,H,51,ಎಂಕ್ ಗೊತ್ತಿಜಂದೇ ಯೇರಾ ಎನ್ನ ಪುದರ್ಡ್ ಸಾಲ ದೆತ್ತೊನ್ಯೆರ್.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Consumer/Money/Debt,Torts/Individuals,Housing,0.85,False,True,True,Financial issue where someone owes money
llama3,H,52,ಎನಡ ಕೇನಂದೇ ಯೇರಾ ಎನ್ನ ಫೋಟೋನ್ ಜಾಹೀರಾತುಡ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,My photo is being used in an advertisement without my permission,IP/Identity,,IP/Identity,Torts/Individuals,Housing,0.90,True,True,False,Misuse of personal identity
llama3,H,53,ಯೇರಾ ಎನ್ನಲೆಕ ಆನ್‌ಲೈನ್-ಡ್ ನಟನೆ ಮಲ್ತ್ಡ್ ಎನ್ನ ಕುಟುಂಬದಕ್ಲೆನ್ ಡೋಂಗಿ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Housing,Torts/Individuals,Estates/Wills,0.85,False,False,False,Family members' actions without permission suggest a domestic context
llama3,H,54,ವೊವಾ ಒಂಜಿ ಅಂಗಡಿ ಎನ್ನ ಕುಟುಂಬದ ಅಂಗಡಿದ ಪುದರನ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಂಡು,A shop is using my family's business name without asking,IP/Identity,,Land/Property,Torts/Individuals,Housing,0.90,False,False,False,Someone is using another person's family property without permission
llama3,H,55,ಎಂಕ್ಲೆನ ಕುಟುಂಬ ಮಲ್ತ್ಡ್ ಮಾರುನ ಸಾಮಾಂದ ಡಿಸೈನ್-ನ್ ಯೇರಾ ಕಂಡ್ದೆರ್.,Someone stole the design of the products my family makes and sells,IP/Identity,,Land/Property,Housing,Torts/Individuals,0.85,False,False,False,Dispute over ownership or control of land
llama3,H,56,ಎನ್ನ ಪೋಪ ಒಂಜಿ ವಿಲ್ ಬುಡಂದೇ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಮೆಗ್ಗೆ-ಪಲಯೆನಕುಲು ಎನನ್ ಬುಡ್ಡು ಆಸ್ತಿನ್ ಪೂರಾ ಪಟ್ಟೋಂದುಲ್ಲೆರ್.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Land/Property,Torts/Individuals,Estates/Wills,0.90,False,True,True,Dispute over land ownership and possession
llama3,H,57,ಎನ್ನ ಅಮ್ಮನ ಬಂಗಾರ್ ಎಂಕ್ ಕೊರ್ಪೆರ್ ಪಂಡ್ ಪಂಡಿ ಬೊಕ್ಕ ಅಮ್ಮ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಪಲಯೆ ಅವೆನ್ ಪೂರಾ ದೆತ್ತೊನ್ಯೆ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Estates/Wills,Land/Property,Housing,0.90,True,True,False,Inheritance dispute after grandmother's death
llama3,H,58,ಎನ್ನ ಪೋಪ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಒಪ್ಪಿಗೆ ಇಜ್ಜಂದೆ ಎನ್ನ ಪೋಪ-ಅಮ್ಮನ ಇಲ್ಲನ್ ಮಾರ್ಯೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಾಂಡ್.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Estates/Wills,Land/Property,Housing,0.90,True,True,False,Inheritance dispute and property rights issue
llama3,H,59,"ಎನ್ನ ಮಾಮು, ಅಜ್ಜೆರ್-ನ ಜಾಗನ್ ಪಟ್ಟೆರೆ ಕೇನೋಂದಿಜ್ಜೆರ್.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Land/Property,Housing,Torts/Individuals,0.90,False,True,True,The situation involves someone else's land and a dispute.
llama3,H,60,ಎನ್ನ ಕಂಡನಿ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಕಂಡನಿನ ಕುಟುಂಬದಕುಲು ಎನನ್ ಎಂಕ್ಲೆನ ಇಲ್ಲಡ್ ಕುಲ್ಯೆರೆ ಬುಡೋಂದಿಜ್ಜೆರ್.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Housing,Torts/Individuals,Land/Property,0.95,False,True,True,Trespassing in someone's home
llama3,G,41,enkulu nadetonduittinapaga enna baritaklena nayi enna balen cuccind.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.90,True,True,False,Someone entering your home without permission
llama3,G,42,ero enklena untondu ittina karg akd poyer.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,Unauthorized entry into the person's home
llama3,G,43,onji beledaye enna mitt saman budpad enk tagnd.,A worker dropped something that injured me,Torts/Individuals,,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,Unauthorized entry into a home
llama3,G,44,hallid yera enna bagge sullu pandd enna pudarn hal malter.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.85,True,True,False,Unauthorized entry into someone's home
llama3,G,45,enna nerekareda aklena pettalu enna pura bulen tindd hal maltnd.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Housing,Torts/Individuals,Courts/Legal-System,0.85,False,True,True,Unauthorized entry into the person's home
llama3,G,46,"enk nyayalayada onji kakaji baidnd, matra ait dada panonduller pandd gottiji.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Housing,Torts/Individuals,Courts/Legal-System,0.95,False,True,True,Unauthorized entry into the person's home
llama3,G,47,"enk nyayalayag popina tarikh tatnd, dayeg panda enk erela epa e podu pandd pandijer.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Torts/Individuals,Housing,Land/Property,0.85,False,False,False,Someone entering your home without permission
llama3,G,48,enk enna kelsada dhanina mitt enca duru korodu pandd gottiji.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,Unauthorized entry into the person's home
llama3,G,49,polis-da akulu enna durun dettonere tayar ijjer.,The police would not register my complaint,Courts/Legal-System,,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,Unauthorized entry into a dwelling
llama3,G,50,"enk onji vakil bodu pandd pander, matra enk vakiln enca nadodu pandd gottiji.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Housing,Torts/Individuals,Land/Property,0.95,False,False,False,Unauthorized entry into the person's home
llama3,G,51,enk gottijande yera enna pudard sala dettonyer.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,False,False,Unauthorized entry into a dwelling
llama3,G,52,enada kenande yera enna photon jahiratud upayoga maltonduller.,My photo is being used in an advertisement without my permission,IP/Identity,,Courts/Legal-System,Torts/Individuals,Housing,0.40,False,False,False,"Although I couldn't understand the situation, it's possible that the person is seeking legal guidance or has a question about how to proceed."
llama3,G,53,yera ennaleka anlain-d natane maltd enna kutunbadaklen dongi maltonduller.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Housing,Torts/Individuals,Land/Property,0.95,False,False,False,Unauthorized entry into the person's home
llama3,G,54,vova onji angadi enna kutunbada angadida pudaran upayoga maltondundu,A shop is using my family's business name without asking,IP/Identity,,Torts/Individuals,Land/Property,Housing,0.90,False,False,False,Property damage caused by another person's action
llama3,G,55,enklena kutunba maltd maruna samanda disain-n yera kandder.,Someone stole the design of the products my family makes and sells,IP/Identity,,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,False,False,Unauthorized entry into a dwelling
llama3,G,56,enna popa onji vil budande tir poyi bokka enna megge-palayenakulu enan buddu astin pura pattonduller.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Torts/Individuals,Housing,Land/Property,0.90,False,False,False,Someone entered the person's home without permission and is refusing to leave.
llama3,G,57,enna ammana bangar enk korper pand pandi bokka amma tir poyi bokka enna palaye aven pura dettonye.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Housing,Torts/Individuals,Land/Property,0.95,False,False,False,Unauthorized entry into someone's home
llama3,G,58,enna popa tir poyi bokka enna oppige ijjande enna popa-ammana illan maryer pandd gottand.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Housing,Torts/Individuals,Land/Property,0.95,False,True,True,Unauthorized entry into the person's home
llama3,G,59,"enna mamu, ajjer-na jagan pattere kenondijjer.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,False,False,Unauthorized entry into a dwelling
llama3,G,60,enna kandani tir poyi bokka enna kandanina kutunbadakulu enan enklena illad kulyere budondijjer.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Torts/Individuals,Housing,Land/Property,0.85,False,True,True,Unauthorized entry into someone's home
llama3,F,41,ಎಂಕುಲು ನಡೆತೊಂದುಿತ್ತಿನಪಗ ಎನ್ನ ಬರಿತ್ಅಕ್ಲೆನ ನಾಯಿ ಎನ್ನ ಬಾಲೆನ್ ಚೂಚ್ಚಿಂಡ್.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Estates/Wills,Housing,Torts/Individuals,0.90,False,True,True,"The situation involves eviction and family members, which suggests an issue related to property or inheritance."
llama3,F,42,ಏರೊ ಎಂಕ್ಲೆನ ಉಂತೋಂದು ಇತ್ತಿನ ಕಾರ್ಗ್ ಆಕ್ದ್ ಪೋಯೆರ್.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Torts/Individuals,Consumer/Money/Debt,Courts/Legal-System,0.90,True,True,False,The person is describing a road accident and trying to explain how it happened.
llama3,F,43,ಒಂಜಿ ಬೇಲೆದಾಯೆ ಎನ್ನ ಮಿತ್ತ್ ಸಾಮಾನ್ ಬೂಡ್ಪಾದ್ ಎಂಕ್ ತಾಗ್ಂಡ್.,A worker dropped something that injured me,Torts/Individuals,,Torts/Individuals,Housing,Consumer/Money/Debt,0.90,True,True,False,"The person is being forced to leave their home without consent, which suggests a violation of their personal rights and freedoms."
llama3,F,44,ಹಳ್ಳಿಡ್ ಯೇರಾ ಎನ್ನ ಬಾಗ್ಗೆ ಸುಳ್ಳು ಪಂಡ್ಡ್ ಎನ್ನ ಪುದರ್ನ್ ಹಾಳ್ ಮಲ್ತೆರ್.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Torts/Individuals,Courts/Legal-System,IP/Identity,0.90,True,True,False,"The person is seeking justice or compensation for damage to their property, which falls under the realm of tort law."
llama3,F,45,ಎನ್ನ ನೆರೆಕರೆದ ಅಕ್ಲೆನ ಪೆತ್ತಲು ಎನ್ನ ಪೂರಾ ಬುಳೆನ್ ತಿಂದ್ಡ್ ಹಾಳ್ ಮಲ್ತ್ಂಡ್.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,"The situation involves a person's property being taken away, which falls under the category of Land/Property."
llama3,F,46,"ಎಂಕ್ ನ್ಯಾಯಾಲಯದ ಒಂಜಿ ಕಾಕಜಿ ಬೈದ್ಂಡ್, ಮಾತ್ರ ಐಟ್ ದಾದ ಪಣೊಂದುಲ್ಲೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Courts/Legal-System,Torts/Individuals,Housing,0.90,True,True,False,The person is dealing with legal issues regarding their father's property and inheritance.
llama3,F,47,"ಎಂಕ್ ನ್ಯಾಯಾಲಯಗ್ ಪೋಪಿನ ತಾರೀಖ್ ತತ್ಂಡ್, ದಾಯೆಗ್ ಪಂಡ ಎಂಕ್ ಏರೇಲಾ ಏಪ ಏ ಪೋಡು ಪಂಡ್ಡ್ ಪಂಡಿಜೆರ್.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Torts/Individuals,Courts/Legal-System,Work/Employment,0.90,False,True,True,The person is seeking justice or compensation for some kind of harm or wrongdoing that has occurred.
llama3,F,48,ಎಂಕ್ ಎನ್ನ ಕೆಲ್ಸದ ಧನಿನ ಮಿತ್ತ್ ಎಂಚ ದೂರು ಕೊರೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Consumer/Money/Debt,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,The situation involves a debt that needs to be recovered.
llama3,F,49,ಪೊಲೀಸ್-ದ ಅಕುಲು ಎನ್ನ ದೂರುನ್ ದೆತ್ತೊನೆರೆ ತಯಾರ್ ಇಜ್ಜೆರ್.,The police would not register my complaint,Courts/Legal-System,,Torts/Individuals,Courts/Legal-System,Housing,0.90,False,True,True,"The situation involves harm or injury caused by another individual's actions, and the police are not taking adequate action to resolve the issue."
llama3,F,50,"ಎಂಕ್ ಒಂಜಿ ವಕೀಲ್ ಬೋಡು ಪಂಡ್ಡ್ ಪಂಡೆರ್, ಮಾತ್ರ ಎಂಕ್ ವಕೀಲ್ನ್ ಎಂಚ ನಾಡೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Land/Property,Torts/Individuals,Housing,0.90,False,False,False,"The situation involves property rights and marriage, making Land/Property the most likely category."
llama3,F,51,ಎಂಕ್ ಗೊತ್ತಿಜಂದೇ ಯೇರಾ ಎನ್ನ ಪುದರ್ಡ್ ಸಾಲ ದೆತ್ತೊನ್ಯೆರ್.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Consumer/Money/Debt,Housing,Torts/Individuals,0.90,False,True,True,The situation revolves around debt and financial struggles.
llama3,F,52,ಎನಡ ಕೇನಂದೇ ಯೇರಾ ಎನ್ನ ಫೋಟೋನ್ ಜಾಹೀರಾತುಡ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,My photo is being used in an advertisement without my permission,IP/Identity,,Torts/Individuals,IP/Identity,Consumer/Money/Debt,0.90,False,True,True,The situation involves an individual's rights being potentially violated.
llama3,F,53,ಯೇರಾ ಎನ್ನಲೆಕ ಆನ್‌ಲೈನ್-ಡ್ ನಟನೆ ಮಲ್ತ್ಡ್ ಎನ್ನ ಕುಟುಂಬದಕ್ಲೆನ್ ಡೋಂಗಿ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Estates/Wills,Land/Property,Torts/Individuals,0.90,False,False,False,"The situation involves a deceased parent's estate, property rights, and inheritance disputes among family members."
llama3,F,54,ವೊವಾ ಒಂಜಿ ಅಂಗಡಿ ಎನ್ನ ಕುಟುಂಬದ ಅಂಗಡಿದ ಪುದರನ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಂಡು,A shop is using my family's business name without asking,IP/Identity,,Land/Property,Torts/Individuals,Work/Employment,0.90,False,False,False,"The situation involves a family property dispute, suggesting a conflict over ownership or control of a physical asset."
llama3,F,55,ಎಂಕ್ಲೆನ ಕುಟುಂಬ ಮಲ್ತ್ಡ್ ಮಾರುನ ಸಾಮಾಂದ ಡಿಸೈನ್-ನ್ ಯೇರಾ ಕಂಡ್ದೆರ್.,Someone stole the design of the products my family makes and sells,IP/Identity,,Land/Property,Torts/Individuals,Housing,0.90,False,False,False,"The SITUATION mentions 'family' and 'property', suggesting a dispute or issue related to family land/property."
llama3,F,56,ಎನ್ನ ಪೋಪ ಒಂಜಿ ವಿಲ್ ಬುಡಂದೇ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಮೆಗ್ಗೆ-ಪಲಯೆನಕುಲು ಎನನ್ ಬುಡ್ಡು ಆಸ್ತಿನ್ ಪೂರಾ ಪಟ್ಟೋಂದುಲ್ಲೆರ್.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Estates/Wills,Land/Property,Housing,0.90,True,True,False,"The situation involves claims over an ancestral property, which falls under the category of estates and wills."
llama3,F,57,ಎನ್ನ ಅಮ್ಮನ ಬಂಗಾರ್ ಎಂಕ್ ಕೊರ್ಪೆರ್ ಪಂಡ್ ಪಂಡಿ ಬೊಕ್ಕ ಅಮ್ಮ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಪಲಯೆ ಅವೆನ್ ಪೂರಾ ದೆತ್ತೊನ್ಯೆ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Torts/Individuals,Courts/Legal-System,Work/Employment,0.90,False,False,False,"The situation involves a family dispute over an inheritance, which falls under the broader category of torts or individual rights."
llama3,F,58,ಎನ್ನ ಪೋಪ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಒಪ್ಪಿಗೆ ಇಜ್ಜಂದೆ ಎನ್ನ ಪೋಪ-ಅಮ್ಮನ ಇಲ್ಲನ್ ಮಾರ್ಯೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಾಂಡ್.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,The situation involves disputes over property rights and inheritance.
llama3,F,59,"ಎನ್ನ ಮಾಮು, ಅಜ್ಜೆರ್-ನ ಜಾಗನ್ ಪಟ್ಟೆರೆ ಕೇನೋಂದಿಜ್ಜೆರ್.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Estates/Wills,Land/Property,Torts/Individuals,0.90,True,True,False,"The situation involves a dispute over inheritance and property rights, which is typical of estates and wills issues."
llama3,F,60,ಎನ್ನ ಕಂಡನಿ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಕಂಡನಿನ ಕುಟುಂಬದಕುಲು ಎನನ್ ಎಂಕ್ಲೆನ ಇಲ್ಲಡ್ ಕುಲ್ಯೆರೆ ಬುಡೋಂದಿಜ್ಜೆರ್.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Courts/Legal-System,Torts/Individuals,IP/Identity,0.90,False,False,False,The situation involves a family dispute that may require legal intervention or resolution.
llama3,E_full,41,ಎಂಕುಲು ನಡೆತೊಂದುಿತ್ತಿನಪಗ ಎನ್ನ ಬರಿತ್ಅಕ್ಲೆನ ನಾಯಿ ಎನ್ನ ಬಾಲೆನ್ ಚೂಚ್ಚಿಂಡ್.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Housing,IP/Identity,0.90,True,True,False,Personal injury caused by another individual's action
llama3,E_full,42,ಏರೊ ಎಂಕ್ಲೆನ ಉಂತೋಂದು ಇತ್ತಿನ ಕಾರ್ಗ್ ಆಕ್ದ್ ಪೋಯೆರ್.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,Property damage or personal injury caused by another individual
llama3,E_full,43,ಒಂಜಿ ಬೇಲೆದಾಯೆ ಎನ್ನ ಮಿತ್ತ್ ಸಾಮಾನ್ ಬೂಡ್ಪಾದ್ ಎಂಕ್ ತಾಗ್ಂಡ್.,A worker dropped something that injured me,Torts/Individuals,,Torts/Individuals,Housing,Consumer/Money/Debt,0.90,True,True,False,Personal property taken without permission
llama3,E_full,44,ಹಳ್ಳಿಡ್ ಯೇರಾ ಎನ್ನ ಬಾಗ್ಗೆ ಸುಳ್ಳು ಪಂಡ್ಡ್ ಎನ್ನ ಪುದರ್ನ್ ಹಾಳ್ ಮಲ್ತೆರ್.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.90,True,True,False,Physical harm/damage caused by another person to the person's property
llama3,E_full,45,ಎನ್ನ ನೆರೆಕರೆದ ಅಕ್ಲೆನ ಪೆತ್ತಲು ಎನ್ನ ಪೂರಾ ಬುಳೆನ್ ತಿಂದ್ಡ್ ಹಾಳ್ ಮಲ್ತ್ಂಡ್.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,Property damage caused by another person's action
llama3,E_full,46,"ಎಂಕ್ ನ್ಯಾಯಾಲಯದ ಒಂಜಿ ಕಾಕಜಿ ಬೈದ್ಂಡ್, ಮಾತ್ರ ಐಟ್ ದಾದ ಪಣೊಂದುಲ್ಲೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Courts/Legal-System,Torts/Individuals,IP/Identity,0.90,True,True,False,Trouble understanding a document they signed
llama3,E_full,47,"ಎಂಕ್ ನ್ಯಾಯಾಲಯಗ್ ಪೋಪಿನ ತಾರೀಖ್ ತತ್ಂಡ್, ದಾಯೆಗ್ ಪಂಡ ಎಂಕ್ ಏರೇಲಾ ಏಪ ಏ ಪೋಡು ಪಂಡ್ಡ್ ಪಂಡಿಜೆರ್.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Courts/Legal-System,Housing,Torts/Individuals,0.90,True,True,False,The person is trying to go to a court with some kind of issue or dispute.
llama3,E_full,48,ಎಂಕ್ ಎನ್ನ ಕೆಲ್ಸದ ಧನಿನ ಮಿತ್ತ್ ಎಂಚ ದೂರು ಕೊರೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Consumer/Money/Debt,Work/Employment,Housing,0.90,False,True,True,Employer owes money to the person
llama3,E_full,49,ಪೊಲೀಸ್-ದ ಅಕುಲು ಎನ್ನ ದೂರುನ್ ದೆತ್ತೊನೆರೆ ತಯಾರ್ ಇಜ್ಜೆರ್.,The police would not register my complaint,Courts/Legal-System,,Courts/Legal-System,Torts/Individuals,Housing,0.90,True,True,False,The person has taken a complaint to the police and is seeking some kind of legal or official action.
llama3,E_full,50,"ಎಂಕ್ ಒಂಜಿ ವಕೀಲ್ ಬೋಡು ಪಂಡ್ಡ್ ಪಂಡೆರ್, ಮಾತ್ರ ಎಂಕ್ ವಕೀಲ್ನ್ ಎಂಚ ನಾಡೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Work/Employment,Housing,Torts/Individuals,0.85,False,False,False,Seeking legal advice for a personal or professional matter
llama3,E_full,51,ಎಂಕ್ ಗೊತ್ತಿಜಂದೇ ಯೇರಾ ಎನ್ನ ಪುದರ್ಡ್ ಸಾಲ ದೆತ್ತೊನ್ಯೆರ್.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,IP/Identity,Consumer/Money/Debt,Torts/Individuals,0.90,True,True,False,Misuse of personal name for loan/debt
llama3,E_full,52,ಎನಡ ಕೇನಂದೇ ಯೇರಾ ಎನ್ನ ಫೋಟೋನ್ ಜಾಹೀರಾತುಡ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,My photo is being used in an advertisement without my permission,IP/Identity,,IP/Identity,Torts/Individuals,Consumer/Money/Debt,0.90,True,True,False,Misuse of personal identity (photo) without permission
llama3,E_full,53,ಯೇರಾ ಎನ್ನಲೆಕ ಆನ್‌ಲೈನ್-ಡ್ ನಟನೆ ಮಲ್ತ್ಡ್ ಎನ್ನ ಕುಟುಂಬದಕ್ಲೆನ್ ಡೋಂಗಿ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Estates/Wills,Torts/Individuals,Land/Property,0.85,False,False,False,Family members doing something to someone's property or assets without permission
llama3,E_full,54,ವೊವಾ ಒಂಜಿ ಅಂಗಡಿ ಎನ್ನ ಕುಟುಂಬದ ಅಂಗಡಿದ ಪುದರನ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಂಡು,A shop is using my family's business name without asking,IP/Identity,,IP/Identity,Torts/Individuals,Housing,0.90,True,True,False,Property name used without permission
llama3,E_full,55,ಎಂಕ್ಲೆನ ಕುಟುಂಬ ಮಲ್ತ್ಡ್ ಮಾರುನ ಸಾಮಾಂದ ಡಿಸೈನ್-ನ್ ಯೇರಾ ಕಂಡ್ದೆರ್.,Someone stole the design of the products my family makes and sells,IP/Identity,,Land/Property,Housing,Torts/Individuals,0.90,False,False,False,The situation involves a family's property design and someone else did the work.
llama3,E_full,56,ಎನ್ನ ಪೋಪ ಒಂಜಿ ವಿಲ್ ಬುಡಂದೇ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಮೆಗ್ಗೆ-ಪಲಯೆನಕುಲು ಎನನ್ ಬುಡ್ಡು ಆಸ್ತಿನ್ ಪೂರಾ ಪಟ್ಟೋಂದುಲ್ಲೆರ್.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Housing,Torts/Individuals,Consumer/Money/Debt,0.90,False,False,False,Landlord-tenant or housing-related problem
llama3,E_full,57,ಎನ್ನ ಅಮ್ಮನ ಬಂಗಾರ್ ಎಂಕ್ ಕೊರ್ಪೆರ್ ಪಂಡ್ ಪಂಡಿ ಬೊಕ್ಕ ಅಮ್ಮ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಪಲಯೆ ಅವೆನ್ ಪೂರಾ ದೆತ್ತೊನ್ಯೆ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Estates/Wills,Housing,Land/Property,0.90,True,True,False,"The situation involves a family member passing away and inheritance disputes, which fits the Estates/Wills category."
llama3,E_full,58,ಎನ್ನ ಪೋಪ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಒಪ್ಪಿಗೆ ಇಜ್ಜಂದೆ ಎನ್ನ ಪೋಪ-ಅಮ್ಮನ ಇಲ್ಲನ್ ಮಾರ್ಯೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಾಂಡ್.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Housing,Land/Property,Torts/Individuals,0.90,False,True,True,Property rights violation
llama3,E_full,59,"ಎನ್ನ ಮಾಮು, ಅಜ್ಜೆರ್-ನ ಜಾಗನ್ ಪಟ್ಟೆರೆ ಕೇನೋಂದಿಜ್ಜೆರ್.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,The problem revolves around a person's land being encroached upon or taken over by someone else.
llama3,E_full,60,ಎನ್ನ ಕಂಡನಿ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಕಂಡನಿನ ಕುಟುಂಬದಕುಲು ಎನನ್ ಎಂಕ್ಲೆನ ಇಲ್ಲಡ್ ಕುಲ್ಯೆರೆ ಬುಡೋಂದಿಜ್ಜೆರ್.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Land/Property,Housing,Torts/Individuals,0.90,False,True,True,Family took over the person's house without permission
llama3,E_sparse,41,ಎಂಕುಲು ನಡೆತೊಂದುಿತ್ತಿನಪಗ ಎನ್ನ ಬರಿತ್ಅಕ್ಲೆನ ನಾಯಿ ಎನ್ನ ಬಾಲೆನ್ ಚೂಚ್ಚಿಂಡ್.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Housing,Consumer/Money/Debt,0.90,True,True,False,Personal harm or damage caused by another individual
